Site,Exposure,year,depth,transect,Family,Functional.Group,species,abundance
Granite,Sheltered,2011,deep,3,Scaridae,Scraper,sca.cham,1
Granite,Sheltered,2011,deep,3,Scaridae,Scraper,sca.flav,3
Granite,Sheltered,2011,deep,3,Serranidae,Carnivore,cep.cyan,2
Granite,Sheltered,2011,deep,3,Siganidae,Browser,sig.doli,2
Granite,Sheltered,2011,shallow,1,Acanthuridae,Cropper,aca.ncus,1
Granite,Sheltered,2011,shallow,1,Acanthuridae,Cropper,zeb.veli,1
Granite,Sheltered,2011,shallow,1,Acanthuridae,Grazer,aca.oliv,3
Granite,Sheltered,2011,shallow,1,Acanthuridae,Grazer,cte.stri,3
Granite,Sheltered,2011,shallow,1,Acanthuridae,Planktivore,nas.annu,1
Granite,Sheltered,2011,shallow,1,Acanthuridae,Planktivore,nas.brev,1
Granite,Sheltered,2011,shallow,1,Balistidae,Macroinvertivore,suf.chry,4
Granite,Sheltered,2011,shallow,1,Carangidae,Carnivore,scm.lysa,3
Granite,Sheltered,2011,shallow,1,Chaetodontidae,Facultative corallivore,cha.citr,2
Granite,Sheltered,2011,shallow,1,Chaetodontidae,Facultative corallivore,cha.klei,1
Granite,Sheltered,2011,shallow,1,Labridae,Hunting piscivore,tha.luna,8
Granite,Sheltered,2011,shallow,1,Labridae,Microinvertivore,gom.vari,1
Granite,Sheltered,2011,shallow,1,Labridae,Microinvertivore,hal.mela,1
Granite,Sheltered,2011,shallow,1,Labridae,Omnivore,tha.jans,2
Granite,Sheltered,2011,shallow,1,Mullidae,Macroinvertivore,par.mult,1
Granite,Sheltered,2011,shallow,1,Nemipteridae,Carnivore,sco.mono,1
Granite,Sheltered,2011,shallow,1,Pomacanthidae,Omnivore,cen.bico,3
Granite,Sheltered,2011,shallow,1,Pomacanthidae,Omnivore,poc.sexs,1
Granite,Sheltered,2011,shallow,1,Pomacentridae,Extensive farmer,pom.ward,1
Granite,Sheltered,2011,shallow,1,Pomacentridae,Indeterminate farmer,pom.adel,1
Granite,Sheltered,2011,shallow,1,Pomacentridae,Indeterminate farmer,pom.chry,8
Granite,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.ambo,34
Granite,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.brac,6
Granite,Sheltered,2011,shallow,1,Pomacentridae,Omnivore,pom.molu,20
Granite,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,chr.viri,3
Granite,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,das.arua,1
Granite,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,das.reti,75
Granite,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,pom.coel,13
Granite,Sheltered,2011,shallow,1,Pomacentridae,Planktivore,pom.naga,1
Granite,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.rivu,6
Granite,Sheltered,2011,shallow,1,Scaridae,Scraper,sca.schl,1
Granite,Sheltered,2011,shallow,1,Serranidae,Hunting piscivore,pms.leop,1
Granite,Sheltered,2011,shallow,2,Acanthuridae,Cropper,zeb.scop,2
Granite,Sheltered,2011,shallow,2,Acanthuridae,Cropper,zeb.veli,1
Granite,Sheltered,2011,shallow,2,Acanthuridae,Grazer,aca.bloc,6
Granite,Sheltered,2011,shallow,2,Acanthuridae,Grazer,aca.oliv,3
Granite,Sheltered,2011,shallow,2,Acanthuridae,Grazer,cte.stri,2
Granite,Sheltered,2011,shallow,2,Balistidae,Macroinvertivore,suf.chry,3
Granite,Sheltered,2011,shallow,2,Chaetodontidae,Obligate corallivore,cha.rain,1
Granite,Sheltered,2011,shallow,2,Chaetodontidae,Omnivore,cha.auri,3
Granite,Sheltered,2011,shallow,2,Chaetodontidae,Omnivore,cha.vaga,2
Granite,Sheltered,2011,shallow,2,Labridae,Hunting piscivore,oxy.diag,3
Granite,Sheltered,2011,shallow,2,Labridae,Hunting piscivore,tha.luna,3
Granite,Sheltered,2011,shallow,2,Labridae,Microinvertivore,hal.mela,7
Granite,Sheltered,2011,shallow,2,Labridae,Microinvertivore,lab.dimi,6
Granite,Sheltered,2011,shallow,2,Mullidae,Macroinvertivore,par.mult,2
Granite,Sheltered,2011,shallow,2,Pomacanthidae,Omnivore,cen.bico,3
Granite,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,pom.ambo,13
Granite,Sheltered,2011,shallow,2,Pomacentridae,Omnivore,pom.molu,9
Granite,Sheltered,2011,shallow,2,Pomacentridae,Planktivore,das.reti,32
Granite,Sheltered,2011,shallow,2,Pomacentridae,Planktivore,pom.coel,21
Granite,Sheltered,2011,shallow,2,Pomacentridae,Planktivore,pom.naga,2
Granite,Sheltered,2011,shallow,2,Scaridae,Scraper,sca.ghob,2
Granite,Sheltered,2011,shallow,2,Scaridae,Scraper,sca.rivu,8
Granite,Sheltered,2011,shallow,2,Scaridae,Scraper,sca.schl,7
Granite,Sheltered,2011,shallow,2,Serranidae,Carnivore,dip.bifa,1
Granite,Sheltered,2011,shallow,2,Serranidae,Hunting piscivore,pms.leop,2
Granite,Sheltered,2011,shallow,2,Siganidae,Browser,sig.doli,4
Granite,Sheltered,2011,shallow,3,Acanthuridae,Cropper,aca.ncus,7
Granite,Sheltered,2011,shallow,3,Acanthuridae,Cropper,zeb.scop,4
Granite,Sheltered,2011,shallow,3,Acanthuridae,Cropper,zeb.veli,1
Granite,Sheltered,2011,shallow,3,Acanthuridae,Grazer,aca.duss,4
Granite,Sheltered,2011,shallow,3,Acanthuridae,Grazer,aca.oliv,1
Granite,Sheltered,2011,shallow,3,Acanthuridae,Grazer,cte.bino,3
Granite,Sheltered,2011,shallow,3,Acanthuridae,Grazer,cte.stri,13
Granite,Sheltered,2011,shallow,3,Acanthuridae,Planktivore,nas.annu,1
Granite,Sheltered,2011,shallow,3,Balistidae,Macroinvertivore,suf.chry,6
Granite,Sheltered,2011,shallow,3,Balistidae,Omnivore,blp.undu,1
Granite,Sheltered,2011,shallow,3,Caesionidae,Planktivore,cae.tere,12
Granite,Sheltered,2011,shallow,3,Chaetodontidae,Facultative corallivore,cha.mela,1
Granite,Sheltered,2011,shallow,3,Chaetodontidae,Obligate corallivore,cha.baro,1
Granite,Sheltered,2011,shallow,3,Chaetodontidae,Obligate corallivore,cha.ttus,1
Granite,Sheltered,2011,shallow,3,Chaetodontidae,Omnivore,cha.vaga,1
Granite,Sheltered,2011,shallow,3,Kyphosidae,Browser,kyp.vaig,1
Granite,Sheltered,2011,shallow,3,Labridae,Carnivore,oxy.unif,1
Granite,Sheltered,2011,shallow,3,Labridae,Hunting piscivore,tha.luna,13
Granite,Sheltered,2011,shallow,3,Labridae,Macroinvertivore,che.chlo,3
Granite,Sheltered,2011,shallow,3,Labridae,Microinvertivore,hal.mela,7
Granite,Sheltered,2011,shallow,3,Labridae,Microinvertivore,lab.dimi,1
Granite,Sheltered,2011,shallow,3,Labridae,Omnivore,tha.jans,1
Granite,Sheltered,2011,shallow,3,Mullidae,Macroinvertivore,par.mult,1
Granite,Sheltered,2011,shallow,3,Nemipteridae,Macroinvertivore,sco.bili,1
Granite,Sheltered,2011,shallow,3,Pomacanthidae,Omnivore,cen.bico,2
Granite,Sheltered,2011,shallow,3,Pomacentridae,Indeterminate farmer,pom.adel,3
Granite,Sheltered,2011,shallow,3,Pomacentridae,Omnivore,pom.ambo,21
Granite,Sheltered,2011,shallow,3,Pomacentridae,Omnivore,pom.brac,22
Granite,Sheltered,2011,shallow,3,Pomacentridae,Omnivore,pom.molu,68
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,acn.poly,2
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,amb.cura,1
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,chr.lepi,5
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,chr.tern,2
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,chy.roll,4
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,chy.talb,1
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,das.reti,14
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,neo.azys,33
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,pom.coel,12
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,pom.lepi,7
Granite,Sheltered,2011,shallow,3,Pomacentridae,Planktivore,pom.naga,6
Granite,Sheltered,2011,shallow,3,Scaridae,Excavator,chs.sord,4
Granite,Sheltered,2011,shallow,3,Scaridae,Scraper,sca.cham,1
Granite,Sheltered,2011,shallow,3,Scaridae,Scraper,sca.nigr,3
Granite,Sheltered,2011,shallow,3,Scaridae,Scraper,sca.schl,1
Granite,Sheltered,2011,shallow,3,Serranidae,Carnivore,epi.merr,1
Granite,Sheltered,2011,shallow,3,Serranidae,Hunting piscivore,pms.leop,2
